id,name,diameter,weight,red,green,blue
5414,grapefruit,9.76,170.6,143,73,15
5415,grapefruit,9.76,170.62,128,69,22
5416,grapefruit,9.76,170.62,135,62,16
5417,grapefruit,9.77,170.69,136,81,9
5418,grapefruit,9.77,170.86,142,75,7
5419,grapefruit,9.77,170.89,154,76,10
5420,grapefruit,9.77,170.93,164,50,11
5421,grapefruit,9.77,171,149,75,22
5422,grapefruit,9.77,171.03,130,63,19
5423,grapefruit,9.78,171.08,152,77,12
5424,grapefruit,9.78,171.13,147,48,2
5425,grapefruit,9.78,171.13,165,54,34
5426,grapefruit,9.78,171.14,136,85,4
5427,grapefruit,9.79,171.22,159,74,19
5428,grapefruit,9.79,171.29,158,53,16
5429,grapefruit,9.79,171.33,159,80,2
5430,grapefruit,9.8,171.34,145,72,21
5431,grapefruit,9.8,171.37,161,67,13
5432,grapefruit,9.8,171.37,144,55,12
5433,grapefruit,9.8,171.42,169,57,8
5434,grapefruit,9.8,171.43,157,73,16
5435,grapefruit,9.8,171.44,149,68,20
5436,grapefruit,9.8,171.45,149,69,7
5437,grapefruit,9.8,171.49,161,69,24
5438,grapefruit,9.81,171.52,142,53,2
5439,grapefruit,9.81,171.52,149,65,11
5440,grapefruit,9.81,171.53,146,89,14
5441,grapefruit,9.81,171.53,151,43,7
5442,grapefruit,9.81,171.55,169,63,2
5443,grapefruit,9.82,171.56,154,77,21
5444,grapefruit,9.82,171.59,160,95,13
5445,grapefruit,9.82,171.59,146,73,18
5446,grapefruit,9.82,171.6,153,69,2
5447,grapefruit,9.82,171.62,141,75,12
5448,grapefruit,9.82,171.64,155,56,17
5449,grapefruit,9.82,171.65,146,60,7
5450,grapefruit,9.82,171.66,149,65,22
5451,grapefruit,9.82,171.68,164,78,10
5452,grapefruit,9.82,171.68,149,63,7
5453,grapefruit,9.82,171.73,141,83,17
5454,grapefruit,9.83,171.73,158,72,2
5455,grapefruit,9.83,171.74,157,85,18
5456,grapefruit,9.83,171.76,152,76,3
5457,grapefruit,9.83,171.89,153,76,19
5458,grapefruit,9.83,171.93,154,67,13
5459,grapefruit,9.83,171.97,163,79,11
5460,grapefruit,9.83,171.99,165,63,14
5461,grapefruit,9.83,171.99,141,64,27
5462,grapefruit,9.83,172.01,152,76,2
5463,grapefruit,9.84,172.02,156,78,13
5464,grapefruit,9.84,172.04,158,72,2
5465,grapefruit,9.84,172.05,150,77,6
5466,grapefruit,9.84,172.05,138,67,14
5467,grapefruit,9.84,172.07,151,62,11
5468,grapefruit,9.84,172.09,169,74,19
5469,grapefruit,9.85,172.11,168,77,12
5470,grapefruit,9.85,172.12,141,70,8
5471,grapefruit,9.85,172.12,140,64,2
5472,grapefruit,9.85,172.16,171,73,6
5473,grapefruit,9.85,172.17,144,70,26
5474,grapefruit,9.85,172.18,165,70,34
5475,grapefruit,9.85,172.19,145,73,11
5476,grapefruit,9.85,172.21,135,73,20
5477,grapefruit,9.85,172.21,139,75,30
5478,grapefruit,9.85,172.23,156,61,10
5479,grapefruit,9.86,172.25,158,79,2
5480,grapefruit,9.86,172.27,139,61,2
5481,grapefruit,9.86,172.28,154,80,11
5482,grapefruit,9.86,172.29,156,86,31
5483,grapefruit,9.86,172.33,152,78,17
5484,grapefruit,9.86,172.34,138,87,20
5485,grapefruit,9.86,172.35,148,60,2
5486,grapefruit,9.87,172.37,158,69,12
5487,grapefruit,9.87,172.37,166,73,12
5488,grapefruit,9.87,172.39,153,88,26
5489,grapefruit,9.87,172.41,161,64,6
5490,grapefruit,9.87,172.43,157,47,28
5491,grapefruit,9.87,172.44,164,76,25
5492,grapefruit,9.87,172.5,155,65,24
5493,grapefruit,9.87,172.5,158,80,22
5494,grapefruit,9.88,172.5,151,69,25
5495,grapefruit,9.88,172.54,154,71,11
5496,grapefruit,9.88,172.54,152,69,15
5497,grapefruit,9.88,172.55,163,71,4
5498,grapefruit,9.88,172.56,147,74,8
5499,grapefruit,9.88,172.59,152,72,23
5500,grapefruit,9.88,172.61,137,65,14
5501,grapefruit,9.88,172.64,134,59,16
5502,grapefruit,9.89,172.65,151,55,10
5503,grapefruit,9.89,172.7,145,77,5
5504,grapefruit,9.89,172.72,168,83,20
5505,grapefruit,9.89,172.73,158,75,7
5506,grapefruit,9.89,172.75,150,65,21
5507,grapefruit,9.9,172.76,133,64,18
5508,grapefruit,9.9,172.84,145,65,12
5509,grapefruit,9.9,172.85,149,89,2
5510,grapefruit,9.9,172.86,161,70,17
5511,grapefruit,9.9,172.9,150,73,20
5512,grapefruit,9.91,172.93,150,62,26
5513,grapefruit,9.91,172.96,138,74,24
5514,grapefruit,9.92,172.96,149,69,7
5515,grapefruit,9.92,172.97,150,71,6
5516,grapefruit,9.92,172.99,149,72,16
5517,grapefruit,9.92,173.01,146,89,5
5518,grapefruit,9.92,173.03,175,81,8
5519,grapefruit,9.92,173.06,157,77,12
5520,grapefruit,9.92,173.08,165,69,18
5521,grapefruit,9.92,173.12,152,68,12
5522,grapefruit,9.93,173.18,146,63,8
5523,grapefruit,9.93,173.23,151,86,13
5524,grapefruit,9.93,173.24,140,51,19
5525,grapefruit,9.93,173.27,143,67,20
5526,grapefruit,9.93,173.3,147,60,22
5527,grapefruit,9.93,173.36,155,86,16
5528,grapefruit,9.93,173.38,150,64,4
5529,grapefruit,9.93,173.39,156,69,15
5530,grapefruit,9.93,173.4,158,57,20
5531,grapefruit,9.94,173.43,159,80,32
5532,grapefruit,9.94,173.43,133,76,21
5533,grapefruit,9.94,173.45,148,56,2
5534,grapefruit,9.94,173.46,141,72,12
5535,grapefruit,9.94,173.5,134,69,17
5536,grapefruit,9.94,173.55,138,79,20
5537,grapefruit,9.94,173.56,160,64,21
5538,grapefruit,9.94,173.58,161,64,2
5539,grapefruit,9.94,173.58,169,67,36
5540,grapefruit,9.94,173.58,129,63,14
5541,grapefruit,9.95,173.61,149,69,2
5542,grapefruit,9.95,173.64,142,70,15
5543,grapefruit,9.95,173.64,141,73,14
5544,grapefruit,9.95,173.7,160,66,20
5545,grapefruit,9.95,173.73,177,54,34
5546,grapefruit,9.95,173.8,146,77,16
5547,grapefruit,9.95,173.8,144,65,2
5548,grapefruit,9.95,173.81,153,58,13
5549,grapefruit,9.95,173.83,149,69,26
5550,grapefruit,9.96,173.85,162,71,14
5551,grapefruit,9.96,173.86,140,71,13
5552,grapefruit,9.96,173.88,173,58,17
5553,grapefruit,9.96,173.9,143,83,20
5554,grapefruit,9.96,173.92,149,72,14
5555,grapefruit,9.96,173.92,148,63,7
5556,grapefruit,9.96,173.94,159,61,24
5557,grapefruit,9.96,173.95,143,71,7
5558,grapefruit,9.96,173.95,155,54,12
5559,grapefruit,9.96,173.95,151,72,2
5560,grapefruit,9.97,173.95,143,68,16
5561,grapefruit,9.97,173.95,155,73,25
5562,grapefruit,9.97,173.97,151,54,7
5563,grapefruit,9.97,174.01,144,56,5
5564,grapefruit,9.97,174.02,156,73,27
5565,grapefruit,9.97,174.02,143,54,19
5566,grapefruit,9.97,174.02,133,94,4
5567,grapefruit,9.97,174.05,140,55,28
5568,grapefruit,9.97,174.05,156,87,15
5569,grapefruit,9.97,174.05,164,87,13
5570,grapefruit,9.98,174.07,160,80,35
5571,grapefruit,9.98,174.07,151,75,16
5572,grapefruit,9.98,174.09,151,74,15
5573,grapefruit,9.98,174.12,154,65,2
5574,grapefruit,9.98,174.12,174,55,9
5575,grapefruit,9.98,174.13,153,58,21
5576,grapefruit,9.98,174.17,132,70,7
5577,grapefruit,9.98,174.19,146,69,15
5578,grapefruit,9.98,174.24,182,62,29
5579,grapefruit,9.99,174.24,164,63,2
5580,grapefruit,9.99,174.3,165,64,22
5581,grapefruit,9.99,174.33,166,60,23
5582,grapefruit,9.99,174.33,150,75,4
5583,grapefruit,9.99,174.34,152,88,25
5584,grapefruit,9.99,174.37,146,75,25
5585,grapefruit,9.99,174.38,142,70,12
5586,grapefruit,9.99,174.38,122,79,8
5587,grapefruit,10,174.42,149,66,21
5588,grapefruit,10,174.44,127,75,17
5589,grapefruit,10,174.45,147,78,2
5590,grapefruit,10,174.46,145,81,19
5591,grapefruit,10,174.46,166,56,31
5592,grapefruit,10,174.47,158,64,13
5593,grapefruit,10,174.49,143,93,11
5594,grapefruit,10.01,174.49,149,61,31
5595,grapefruit,10.01,174.5,160,75,6
5596,grapefruit,10.01,174.51,160,77,7
5597,grapefruit,10.01,174.51,167,90,28
5598,grapefruit,10.01,174.52,154,64,14
5599,grapefruit,10.02,174.52,128,79,11
5600,grapefruit,10.02,174.52,150,64,13
5601,grapefruit,10.02,174.53,166,71,15
5602,grapefruit,10.02,174.55,146,69,14
5603,grapefruit,10.02,174.59,142,79,2
5604,grapefruit,10.02,174.59,156,84,17
5605,grapefruit,10.02,174.6,162,63,39
5606,grapefruit,10.02,174.6,173,79,22
5607,grapefruit,10.02,174.65,169,75,22
5608,grapefruit,10.02,174.67,142,68,12
5609,grapefruit,10.03,174.68,170,72,7
5610,grapefruit,10.03,174.71,159,44,13
5611,grapefruit,10.03,174.82,151,46,8
5612,grapefruit,10.03,174.83,158,61,18
5613,grapefruit,10.03,174.84,130,69,15
5614,grapefruit,10.03,174.85,152,59,2
5615,grapefruit,10.03,174.88,146,62,17
5616,grapefruit,10.04,174.88,147,61,16
5617,grapefruit,10.04,174.88,177,74,33
5618,grapefruit,10.04,174.89,158,84,11
5619,grapefruit,10.04,174.9,157,64,6
5620,grapefruit,10.04,174.92,150,60,6
5621,grapefruit,10.04,174.93,165,68,18
5622,grapefruit,10.04,174.95,136,69,19
5623,grapefruit,10.04,174.99,148,67,27
5624,grapefruit,10.04,175.04,145,70,33
5625,grapefruit,10.04,175.05,138,63,2
5626,grapefruit,10.04,175.07,169,76,18
5627,grapefruit,10.04,175.08,150,81,19
5628,grapefruit,10.05,175.09,150,76,26
5629,grapefruit,10.05,175.09,150,59,23
5630,grapefruit,10.05,175.09,156,65,17
5631,grapefruit,10.05,175.1,148,71,22
5632,grapefruit,10.05,175.1,160,50,24
5633,grapefruit,10.05,175.1,141,71,21
5634,grapefruit,10.05,175.1,164,57,17
5635,grapefruit,10.05,175.11,158,57,12
5636,grapefruit,10.05,175.13,164,79,10
5637,grapefruit,10.05,175.19,166,76,8
5638,grapefruit,10.06,175.22,150,73,8
5639,grapefruit,10.06,175.22,144,86,10
5640,grapefruit,10.06,175.23,158,64,20
5641,grapefruit,10.06,175.26,155,76,22
5642,grapefruit,10.06,175.27,149,58,14
5643,grapefruit,10.07,175.28,169,75,2
5644,grapefruit,10.07,175.29,145,86,4
5645,grapefruit,10.07,175.3,159,73,10
5646,grapefruit,10.07,175.3,166,66,2
5647,grapefruit,10.07,175.31,155,72,11
5648,grapefruit,10.07,175.33,147,68,18
5649,grapefruit,10.07,175.36,143,67,23
5650,grapefruit,10.07,175.42,134,53,23
5651,grapefruit,10.07,175.45,156,71,25
5652,grapefruit,10.07,175.46,160,56,15
5653,grapefruit,10.07,175.47,152,77,12
5654,grapefruit,10.08,175.5,165,87,23
5655,grapefruit,10.08,175.52,165,85,14
5656,grapefruit,10.08,175.53,146,75,17
5657,grapefruit,10.08,175.53,145,80,18
5658,grapefruit,10.08,175.54,145,82,21
5659,grapefruit,10.09,175.55,157,50,2
5660,grapefruit,10.09,175.58,143,61,22
5661,grapefruit,10.09,175.59,142,65,23
5662,grapefruit,10.09,175.62,138,67,26
5663,grapefruit,10.09,175.63,157,78,12
5664,grapefruit,10.09,175.63,150,72,8
5665,grapefruit,10.09,175.64,149,61,16
5666,grapefruit,10.09,175.65,140,67,3
5667,grapefruit,10.1,175.68,134,65,14
5668,grapefruit,10.1,175.69,161,53,10
5669,grapefruit,10.1,175.69,150,76,15
5670,grapefruit,10.1,175.71,143,69,12
5671,grapefruit,10.1,175.75,149,61,8
5672,grapefruit,10.1,175.75,149,60,15
5673,grapefruit,10.11,175.8,165,75,16
5674,grapefruit,10.11,175.8,155,62,32
5675,grapefruit,10.11,175.82,147,71,30
5676,grapefruit,10.11,175.82,161,90,13
5677,grapefruit,10.11,175.83,148,75,21
5678,grapefruit,10.11,175.84,135,69,23
5679,grapefruit,10.11,175.84,164,75,20
5680,grapefruit,10.11,175.84,151,69,22
5681,grapefruit,10.11,175.86,162,73,6
5682,grapefruit,10.11,175.86,140,74,2
5683,grapefruit,10.11,175.87,137,68,28
5684,grapefruit,10.11,175.93,135,62,23
5685,grapefruit,10.11,175.94,127,82,14
5686,grapefruit,10.11,175.95,146,86,7
5687,grapefruit,10.12,175.99,152,88,8
5688,grapefruit,10.12,176.01,161,72,26
5689,grapefruit,10.12,176.04,149,48,20
5690,grapefruit,10.12,176.04,151,61,7
5691,grapefruit,10.12,176.08,137,72,24
5692,grapefruit,10.12,176.09,148,63,10
5693,grapefruit,10.12,176.18,155,59,11
5694,grapefruit,10.12,176.19,148,63,5
5695,grapefruit,10.13,176.2,149,50,7
5696,grapefruit,10.13,176.22,149,79,2
5697,grapefruit,10.13,176.22,160,79,8
5698,grapefruit,10.13,176.23,152,72,30
5699,grapefruit,10.13,176.23,150,64,10
5700,grapefruit,10.14,176.24,129,61,16
5701,grapefruit,10.14,176.31,136,79,15
5702,grapefruit,10.14,176.33,145,71,20
5703,grapefruit,10.14,176.34,149,76,6
5704,grapefruit,10.14,176.38,141,79,28
5705,grapefruit,10.14,176.38,135,60,12
5706,grapefruit,10.14,176.39,156,82,10
5707,grapefruit,10.14,176.39,139,91,18
5708,grapefruit,10.14,176.42,164,62,18
5709,grapefruit,10.14,176.42,152,63,23
5710,grapefruit,10.15,176.44,154,73,7
5711,grapefruit,10.15,176.45,132,61,20
5712,grapefruit,10.15,176.46,151,66,33
5713,grapefruit,10.15,176.46,166,82,29
5714,grapefruit,10.15,176.46,148,80,9
5715,grapefruit,10.15,176.56,139,58,18
5716,grapefruit,10.15,176.59,141,64,17
5717,grapefruit,10.15,176.6,136,74,5
5718,grapefruit,10.16,176.65,168,70,14
5719,grapefruit,10.16,176.68,154,64,13
5720,grapefruit,10.16,176.69,155,64,11
5721,grapefruit,10.16,176.7,160,72,30
5722,grapefruit,10.16,176.77,130,73,5
5723,grapefruit,10.16,176.78,155,60,11
5724,grapefruit,10.16,176.79,157,72,2
5725,grapefruit,10.17,176.81,138,69,25
5726,grapefruit,10.17,176.81,157,82,2
5727,grapefruit,10.17,176.82,155,64,11
5728,grapefruit,10.17,176.82,155,81,2
5729,grapefruit,10.17,176.84,151,85,32
5730,grapefruit,10.17,176.86,136,84,6
5731,grapefruit,10.17,176.88,155,74,15
5732,grapefruit,10.17,176.88,129,61,2
5733,grapefruit,10.17,176.91,169,65,9
5734,grapefruit,10.18,176.92,153,76,26
5735,grapefruit,10.18,176.92,145,77,15
5736,grapefruit,10.18,176.95,158,79,9
5737,grapefruit,10.18,176.96,165,83,18
5738,grapefruit,10.18,176.96,159,74,31
5739,grapefruit,10.18,176.97,157,73,31
5740,grapefruit,10.18,176.98,161,71,5
5741,grapefruit,10.18,176.99,177,60,18
5742,grapefruit,10.18,177,156,70,37
5743,grapefruit,10.18,177.01,154,71,15
5744,grapefruit,10.18,177.08,148,60,15
5745,grapefruit,10.18,177.09,151,77,2
5746,grapefruit,10.18,177.14,159,62,2
5747,grapefruit,10.18,177.19,141,76,19
5748,grapefruit,10.19,177.21,155,70,2
5749,grapefruit,10.19,177.24,155,59,2
5750,grapefruit,10.19,177.24,149,78,7
5751,grapefruit,10.19,177.26,132,63,29
5752,grapefruit,10.19,177.26,147,64,28
5753,grapefruit,10.19,177.27,135,62,6
5754,grapefruit,10.19,177.28,155,71,2
5755,grapefruit,10.19,177.28,147,67,10
5756,grapefruit,10.19,177.3,156,59,31
5757,grapefruit,10.19,177.32,153,65,6
5758,grapefruit,10.19,177.33,149,55,24
5759,grapefruit,10.19,177.33,156,66,2
5760,grapefruit,10.19,177.34,158,82,22
5761,grapefruit,10.19,177.38,133,69,23
5762,grapefruit,10.19,177.39,154,72,11
5763,grapefruit,10.2,177.4,154,79,6
5764,grapefruit,10.2,177.41,148,74,27
5765,grapefruit,10.2,177.44,163,46,11
5766,grapefruit,10.2,177.47,143,73,8
5767,grapefruit,10.2,177.52,144,76,16
5768,grapefruit,10.2,177.54,135,61,21
5769,grapefruit,10.2,177.54,150,71,18
5770,grapefruit,10.2,177.55,142,70,2
5771,grapefruit,10.2,177.56,149,76,2
5772,grapefruit,10.2,177.58,164,78,11
5773,grapefruit,10.2,177.62,149,64,5
5774,grapefruit,10.21,177.62,141,76,28
5775,grapefruit,10.21,177.63,158,64,4
5776,grapefruit,10.21,177.63,148,69,20
5777,grapefruit,10.21,177.63,156,69,18
5778,grapefruit,10.21,177.64,138,72,30
5779,grapefruit,10.21,177.66,140,55,14
5780,grapefruit,10.21,177.67,158,63,5
5781,grapefruit,10.21,177.67,145,57,23
5782,grapefruit,10.21,177.69,141,81,20
5783,grapefruit,10.22,177.7,153,81,10
5784,grapefruit,10.22,177.76,164,68,2
5785,grapefruit,10.22,177.76,153,64,6
5786,grapefruit,10.22,177.78,154,68,27
5787,grapefruit,10.23,177.82,168,60,33
5788,grapefruit,10.23,177.83,143,80,5
5789,grapefruit,10.23,177.84,153,68,15
5790,grapefruit,10.23,177.87,135,61,21
5791,grapefruit,10.23,177.88,166,66,18
5792,grapefruit,10.23,177.91,154,59,28
5793,grapefruit,10.23,177.93,150,66,11
5794,grapefruit,10.23,177.95,155,49,22
5795,grapefruit,10.24,177.96,156,59,13
5796,grapefruit,10.24,177.97,150,61,25
5797,grapefruit,10.24,177.97,143,78,2
5798,grapefruit,10.24,178,170,74,8
5799,grapefruit,10.24,178,153,68,4
5800,grapefruit,10.25,178.04,143,72,34
5801,grapefruit,10.25,178.06,148,54,14
5802,grapefruit,10.25,178.1,157,65,9
5803,grapefruit,10.25,178.1,149,69,14
5804,grapefruit,10.25,178.1,156,68,25
5805,grapefruit,10.26,178.11,139,85,27
5806,grapefruit,10.26,178.11,160,76,12
5807,grapefruit,10.26,178.13,147,67,14
5808,grapefruit,10.26,178.13,155,82,6
5809,grapefruit,10.26,178.16,155,71,9
5810,grapefruit,10.26,178.19,143,73,19
5811,grapefruit,10.26,178.23,156,67,2
5812,grapefruit,10.26,178.23,148,61,19
5813,grapefruit,10.26,178.25,156,57,27
5814,grapefruit,10.26,178.27,142,54,34
5815,grapefruit,10.26,178.28,144,58,13
5816,grapefruit,10.26,178.28,142,73,5
5817,grapefruit,10.27,178.29,159,79,15
5818,grapefruit,10.27,178.33,153,63,10
5819,grapefruit,10.27,178.36,160,58,2
5820,grapefruit,10.27,178.38,176,69,12
5821,grapefruit,10.27,178.39,149,68,14
5822,grapefruit,10.27,178.41,130,55,8
5823,grapefruit,10.28,178.41,161,59,13
5824,grapefruit,10.28,178.41,162,66,24
5825,grapefruit,10.28,178.43,133,70,39
5826,grapefruit,10.28,178.45,147,59,23
5827,grapefruit,10.28,178.47,150,65,6
5828,grapefruit,10.28,178.48,149,80,22
5829,grapefruit,10.28,178.5,152,72,7
5830,grapefruit,10.29,178.51,144,49,5
5831,grapefruit,10.29,178.51,150,61,17
5832,grapefruit,10.29,178.53,151,77,12
5833,grapefruit,10.29,178.54,170,63,9
5834,grapefruit,10.29,178.55,137,61,16
5835,grapefruit,10.29,178.59,177,84,12
5836,grapefruit,10.29,178.64,156,76,14
5837,grapefruit,10.29,178.69,139,84,5
5838,grapefruit,10.29,178.7,140,67,2
5839,grapefruit,10.29,178.73,146,82,17
5840,grapefruit,10.29,178.74,156,60,25
5841,grapefruit,10.3,178.75,172,60,2
5842,grapefruit,10.3,178.75,157,81,15
5843,grapefruit,10.3,178.76,151,67,17
5844,grapefruit,10.3,178.76,161,64,21
5845,grapefruit,10.3,178.77,140,68,11
5846,grapefruit,10.3,178.78,168,70,15
5847,grapefruit,10.31,178.8,164,76,21
5848,grapefruit,10.31,178.85,148,70,18
5849,grapefruit,10.31,178.89,140,63,23
5850,grapefruit,10.32,178.93,142,72,29
5851,grapefruit,10.32,178.93,147,59,4
5852,grapefruit,10.32,178.94,158,66,10
5853,grapefruit,10.32,178.95,135,75,16
5854,grapefruit,10.32,178.95,159,65,17
5855,grapefruit,10.32,178.96,145,75,10
5856,grapefruit,10.32,178.96,138,80,32
5857,grapefruit,10.32,178.99,151,71,3
5858,grapefruit,10.33,178.99,143,57,2
5859,grapefruit,10.33,178.99,135,60,15
5860,grapefruit,10.33,178.99,121,70,24
5861,grapefruit,10.33,179.01,138,64,24
5862,grapefruit,10.33,179.02,157,81,9
5863,grapefruit,10.33,179.07,143,60,6
5864,grapefruit,10.33,179.07,143,79,6
5865,grapefruit,10.33,179.08,144,65,2
5866,grapefruit,10.33,179.08,169,57,19
5867,grapefruit,10.33,179.1,146,84,26
5868,grapefruit,10.33,179.11,159,89,16
5869,grapefruit,10.33,179.16,165,61,23
5870,grapefruit,10.34,179.18,169,70,9
5871,grapefruit,10.34,179.18,147,74,7
5872,grapefruit,10.34,179.22,159,75,21
5873,grapefruit,10.34,179.22,140,68,4
5874,grapefruit,10.34,179.22,165,72,6
5875,grapefruit,10.34,179.23,140,62,2
5876,grapefruit,10.34,179.24,126,56,17
5877,grapefruit,10.34,179.25,159,70,2
5878,grapefruit,10.34,179.26,144,89,10
5879,grapefruit,10.34,179.27,147,85,17
5880,grapefruit,10.35,179.3,155,67,12
5881,grapefruit,10.35,179.35,143,69,23
5882,grapefruit,10.35,179.36,147,69,6
5883,grapefruit,10.35,179.36,153,73,10
5884,grapefruit,10.35,179.42,146,72,12
5885,grapefruit,10.35,179.44,136,64,13
5886,grapefruit,10.35,179.47,139,83,3
5887,grapefruit,10.35,179.49,145,73,19
5888,grapefruit,10.35,179.5,148,68,18
5889,grapefruit,10.35,179.54,173,60,6
5890,grapefruit,10.35,179.54,163,85,28
5891,grapefruit,10.35,179.55,136,78,26
5892,grapefruit,10.35,179.58,166,94,18
5893,grapefruit,10.35,179.59,150,68,2
5894,grapefruit,10.35,179.6,142,77,5
5895,grapefruit,10.35,179.6,148,70,14
5896,grapefruit,10.35,179.61,156,63,21
5897,grapefruit,10.36,179.62,139,56,17
5898,grapefruit,10.36,179.65,166,76,9
5899,grapefruit,10.36,179.65,161,75,10
5900,grapefruit,10.36,179.66,158,68,14
5901,grapefruit,10.36,179.66,150,68,20
5902,grapefruit,10.36,179.68,143,71,3
5903,grapefruit,10.36,179.68,144,65,18
5904,grapefruit,10.36,179.7,147,72,11
5905,grapefruit,10.36,179.71,139,68,10
5906,grapefruit,10.36,179.72,178,62,8
5907,grapefruit,10.37,179.78,152,81,38
5908,grapefruit,10.37,179.78,161,73,25
5909,grapefruit,10.37,179.79,160,68,2
5910,grapefruit,10.37,179.79,143,75,7
5911,grapefruit,10.37,179.82,154,68,11
5912,grapefruit,10.37,179.84,153,74,25
5913,grapefruit,10.37,179.87,155,78,2
5914,grapefruit,10.37,179.88,146,82,2
5915,grapefruit,10.37,179.88,148,70,30
5916,grapefruit,10.37,179.89,138,83,15
5917,grapefruit,10.37,179.89,124,70,22
5918,grapefruit,10.38,179.9,143,75,9
5919,grapefruit,10.38,179.9,161,66,6
5920,grapefruit,10.38,179.92,146,74,10
5921,grapefruit,10.38,179.93,153,57,12
5922,grapefruit,10.38,179.93,160,71,4
5923,grapefruit,10.38,179.94,150,67,23
5924,grapefruit,10.38,179.94,149,72,2
5925,grapefruit,10.38,179.96,166,75,19
5926,grapefruit,10.38,179.97,168,60,10
5927,grapefruit,10.38,179.99,145,70,17
5928,grapefruit,10.38,179.99,137,66,13
5929,grapefruit,10.38,180.02,146,77,2
5930,grapefruit,10.39,180.03,146,51,12
5931,grapefruit,10.39,180.03,161,54,14
5932,grapefruit,10.39,180.04,151,60,13
5933,grapefruit,10.39,180.06,150,63,7
5934,grapefruit,10.39,180.07,149,64,18
5935,grapefruit,10.39,180.08,161,65,13
5936,grapefruit,10.39,180.08,161,75,29
5937,grapefruit,10.39,180.08,167,46,17
5938,grapefruit,10.39,180.09,145,72,11
5939,grapefruit,10.4,180.1,156,86,27
5940,grapefruit,10.4,180.11,130,69,27
5941,grapefruit,10.4,180.13,152,64,10
5942,grapefruit,10.4,180.13,156,75,21
5943,grapefruit,10.4,180.14,151,62,14
5944,grapefruit,10.4,180.14,150,78,2
5945,grapefruit,10.4,180.14,143,64,29
5946,grapefruit,10.4,180.14,157,76,12
5947,grapefruit,10.4,180.16,167,54,24
5948,grapefruit,10.41,180.18,147,81,21
5949,grapefruit,10.41,180.19,139,64,11
5950,grapefruit,10.41,180.19,138,52,13
5951,grapefruit,10.41,180.21,151,85,2
5952,grapefruit,10.41,180.23,157,65,19
5953,grapefruit,10.41,180.26,165,71,26
5954,grapefruit,10.41,180.29,169,61,19
5955,grapefruit,10.41,180.3,158,68,22
5956,grapefruit,10.41,180.32,162,80,13
